SN_CODE,SN_CITY,SN_PROV,SN_LEVEL,SN_LNG,SN_NAME,SN_LAT,ST_PRICEURL,SN_THEME
1000984,呼和浩特,内蒙古,,111.6603505200542,贝贝乐园,40.828318873081585,,
1000986,呼伦贝尔,内蒙古,2A,119.76082179399947,龙溪山庄,49.201636054604336,,
1000987,包头,内蒙古,2A,109.84623853249181,希拉穆仁草原,40.64711942570857,,
1000988,阿拉善盟,内蒙古,,105.69568287112703,梦想冰雪世界主题嘉年华,38.84307526440767,,
1000989,赤峰,内蒙古,,118.9307611921676,百草敖包,42.297112320317325,,
1000990,通辽,内蒙古,,122.26036326322144,开鲁白塔,43.633756072995986,,
1000991,鄂尔多斯,内蒙古,,109.99370625145134,黄河三峡,39.81648956060153,,
1000992,兴安盟,内蒙古,2A,122.04816651406564,蒙格罕山,46.08375706518232,,
1000993,包头,内蒙古,,109.84623853249181,阿尔丁植物园,40.64711942570857,,
1000994,呼伦贝尔,内蒙古,,119.76082179399947,露西度假营地,49.201636054604336,,
1000995,呼伦贝尔,内蒙古,5A,119.76082179399947,满洲里套娃景区,49.201636054604336,,
1000997,呼伦贝尔,内蒙古,,119.76082179399947,东正教堂,49.201636054604336,,
1000998,兴安盟,内蒙古,,122.04816651406564,阿尔山奥伦布坎景区,46.08375706518232,,
1000999,乌兰察布,内蒙古,2A,113.11284639067514,老虎山公园,41.02236294675116,,
1001000,呼伦贝尔,内蒙古,,119.76082179399947,哈乌尔河景区,49.201636054604336,,
1001001,锡林郭勒盟,内蒙古,4A,116.02733968895716,多伦湖景区,43.93970484232425,,
1001003,巴彦淖尔,内蒙古,,107.42380671968002,温根塔拉草原旅游区,40.76917990242912,,
1001004,赤峰,内蒙古,,118.9307611921676,冰臼奇观,42.297112320317325,,
1001005,赤峰,内蒙古,,118.9307611921676,青山岩臼,42.297112320317325,,
1001006,赤峰,内蒙古,,118.9307611921676,克什克腾草原,42.297112320317325,,
1001007,呼和浩特,内蒙古,,111.6603505200542,大皇城,40.828318873081585,,
1001008,呼伦贝尔,内蒙古,,119.76082179399947,大汗凭吊,49.201636054604336,,
1001009,兴安盟,内蒙古,,122.04816651406564,五里泉,46.08375706518232,,
1001010,阿拉善盟,内蒙古,,105.69568287112703,阿拉善梦想国际航空大会,38.84307526440767,,
1001011,巴彦淖尔,内蒙古,,107.42380671968002,纳林湖景区,40.76917990242912,,
1001012,鄂尔多斯,内蒙古,,109.99370625145134,蒙古源流文化产业园,39.81648956060153,,
1001013,兴安盟,内蒙古,3A,122.04816651406564,万豪蒙古大营,46.08375706518232,,
1001014,赤峰,内蒙古,2A,118.9307611921676,杜鹃山庄,42.297112320317325,,
1001015,鄂尔多斯,内蒙古,4A,109.99370625145134,东联动漫城,39.81648956060153,,
1001016,锡林郭勒盟,内蒙古,2A,116.02733968895716,山西会馆,43.93970484232425,,
1001018,兴安盟,内蒙古,3A,122.04816651406564,成吉思汗庙,46.08375706518232,,
1001019,赤峰,内蒙古,,118.9307611921676,金色萤火虫度假村,42.297112320317325,,
1001020,赤峰,内蒙古,,118.9307611921676,五彩山风景区,42.297112320317325,,
1001022,呼和浩特,内蒙古,,111.6603505200542,飞来寺,40.828318873081585,,
1001023,锡林郭勒盟,内蒙古,,116.02733968895716,正达滑雪场,43.93970484232425,,
1001024,赤峰,内蒙古,,118.9307611921676,静安寺,42.297112320317325,,
1001025,鄂尔多斯,内蒙古,,109.99370625145134,席尼喇嘛纪念塔,39.81648956060153,,
1001026,呼和浩特,内蒙古,,111.6603505200542,内蒙古国际会展中心,40.828318873081585,,
1001027,乌兰察布,内蒙古,,113.11284639067514,岱海温泉城,41.02236294675116,,
1001028,赤峰,内蒙古,,118.9307611921676,梦幻海欢乐世界,42.297112320317325,,
1001029,呼伦贝尔,内蒙古,,119.76082179399947,北湖公园,49.201636054604336,,
1001030,呼和浩特,内蒙古,,111.6603505200542,巧尔气召革命遗址,40.828318873081585,,
1001031,通辽,内蒙古,,122.26036326322144,孝庄园文化旅游区,43.633756072995986,,
1001033,通辽,内蒙古,3A,122.26036326322144,银砂九岛生态旅游区,43.633756072995986,,
1001034,鄂尔多斯,内蒙古,,109.99370625145134,沙漠风情飞行体验,39.81648956060153,,
1001035,兴安盟,内蒙古,,122.04816651406564,鹿鸣湖,46.08375706518232,,
1001036,鄂尔多斯,内蒙古,4A,109.99370625145134,鄂尔多斯康巴什旅游区,39.81648956060153,,
1001037,呼和浩特,内蒙古,,111.6603505200542,奇幻城堡儿童乐园,40.828318873081585,,
1001038,通辽,内蒙古,5A,122.26036326322144,库伦银沙湾,43.633756072995986,,
1001039,呼和浩特,内蒙古,,111.6603505200542,中屹通梦幻海乐园,40.828318873081585,,
1001040,包头,内蒙古,,109.84623853249181,海德俱乐部养生浴场,40.64711942570857,,
1001041,乌兰察布,内蒙古,,113.11284639067514,岩画,41.02236294675116,,
1001042,呼和浩特,内蒙古,4A,111.6603505200542,伊利乳都科技示范园,40.828318873081585,,
1001043,锡林郭勒盟,内蒙古,,116.02733968895716,灰勒盟腾草原,43.93970484232425,,
1001044,锡林郭勒盟,内蒙古,,116.02733968895716,古长城,43.93970484232425,,
1001045,鄂尔多斯,内蒙古,1A,109.99370625145134,转龙湾旅游度假村,39.81648956060153,,
1001046,锡林郭勒盟,内蒙古,2A,116.02733968895716,乃林郭勒旅游度假村,43.93970484232425,,
1001048,赤峰,内蒙古,4A,118.9307611921676,克什克腾石阵景区,42.297112320317325,,
1001049,呼伦贝尔,内蒙古,,119.76082179399947,海拉尔俄罗斯大马戏,49.201636054604336,,
1001050,乌兰察布,内蒙古,3A,113.11284639067514,辉腾锡勒草原,41.02236294675116,,
1001051,包头,内蒙古,,109.84623853249181,包头市固阳县“梅令花海”冰雪艺术游园会,40.64711942570857,,
1001052,锡林郭勒盟,内蒙古,,116.02733968895716,塞纳湾小镇度假区,43.93970484232425,,
1001053,呼伦贝尔,内蒙古,,119.76082179399947,敖鲁古雅使鹿部落景区,49.201636054604336,,
1001054,呼和浩特,内蒙古,,111.6603505200542,浪潮温泉欢乐谷水上乐园,40.828318873081585,,
1001055,鄂尔多斯,内蒙古,,109.99370625145134,郡王府,39.81648956060153,,
1001056,呼伦贝尔,内蒙古,2A,119.76082179399947,中东铁路博物馆,49.201636054604336,,
1001057,乌兰察布,内蒙古,,113.11284639067514,巴音锡勒草原,41.02236294675116,,
1001058,兴安盟,内蒙古,,122.04816651406564,台来花草原,46.08375706518232,,
1001059,呼伦贝尔,内蒙古,,119.76082179399947,黑山头·列夫湿地庄园景区,49.201636054604336,,
1001060,乌兰察布,内蒙古,,113.11284639067514,岱海滑雪场,41.02236294675116,,
1001061,呼伦贝尔,内蒙古,,119.76082179399947,伊敏河,49.201636054604336,,
1001062,锡林郭勒盟,内蒙古,,116.02733968895716,二连浩特市国门旅游景区,43.93970484232425,,
1001063,呼伦贝尔,内蒙古,2A,119.76082179399947,鹿鸣山庄,49.201636054604336,,
1001064,呼伦贝尔,内蒙古,2A,119.76082179399947,呼伦贝尔民族博物馆,49.201636054604336,,
1001065,呼和浩特,内蒙古,,111.6603505200542,身临其境3D魔幻艺术画展（魅力新天地）,40.828318873081585,,
1001066,呼伦贝尔,内蒙古,,119.76082179399947,蒙古之源-根与脉,49.201636054604336,,
1001067,包头,内蒙古,,109.84623853249181,鼎梁羊驼主题乐园,40.64711942570857,,
1001068,呼伦贝尔,内蒙古,,119.76082179399947,中国敖鲁古雅鄂温克族驯鹿文化博物馆,49.201636054604336,,
1001069,呼和浩特,内蒙古,3A,111.6603505200542,乌兰夫故居,40.828318873081585,,
1001071,鄂尔多斯,内蒙古,,109.99370625145134,伊克敖包,39.81648956060153,,
1001072,包头,内蒙古,4A,109.84623853249181,南海旅游区,40.64711942570857,,
1001073,呼和浩特,内蒙古,,111.6603505200542,武川冰雪乐园欢乐谷,40.828318873081585,,
1001074,呼和浩特,内蒙古,,111.6603505200542,南湖公园,40.828318873081585,,
1001075,锡林郭勒盟,内蒙古,,116.02733968895716,芍药谷,43.93970484232425,,
1001076,包头,内蒙古,,109.84623853249181,红黄蓝亲子园（幼儿游乐场）,40.64711942570857,,
1001077,乌海,内蒙古,3A,106.83199909716231,满巴拉僧庙旅游景区,39.683177006785236,,
1001078,包头,内蒙古,,109.84623853249181,青云念佛堂,40.64711942570857,,
1001079,赤峰,内蒙古,2A,118.9307611921676,藏龙谷,42.297112320317325,,
1001081,呼伦贝尔,内蒙古,,119.76082179399947,黑山头口岸,49.201636054604336,,
1001082,呼和浩特,内蒙古,3A,111.6603505200542,蒙亮民族风情园,40.828318873081585,,
1001083,赤峰,内蒙古,,118.9307611921676,庆陵,42.297112320317325,,
1001084,包头,内蒙古,,109.84623853249181,乐优优婴幼儿游乐馆,40.64711942570857,,
1001085,鄂尔多斯,内蒙古,,109.99370625145134,沙日召庙,39.81648956060153,,
1001086,包头,内蒙古,2A,109.84623853249181,蒙古人度假村,40.64711942570857,,
1001087,巴彦淖尔,内蒙古,,107.42380671968002,巴彦淖尔梦幻灯光节,40.76917990242912,,
1001088,鄂尔多斯,内蒙古,,109.99370625145134,伊景园城市沙山,39.81648956060153,,
1001089,呼伦贝尔,内蒙古,,119.76082179399947,思歌腾广场,49.201636054604336,,
1001090,鄂尔多斯,内蒙古,,109.99370625145134,内蒙古大汗行宫,39.81648956060153,,
1001091,鄂尔多斯,内蒙古,4A,109.99370625145134,恩格贝旅游区,39.81648956060153,,
1001092,呼和浩特,内蒙古,,111.6603505200542,内蒙古瑞沃酒庄,40.828318873081585,,
1001094,通辽,内蒙古,3A,122.26036326322144,山地草原旅游区,43.633756072995986,,
1001095,包头,内蒙古,,109.84623853249181,红格尔敖包景区,40.64711942570857,,
1001096,赤峰,内蒙古,,118.9307611921676,赤峰博物馆(富河街店),42.297112320317325,,
1001097,呼伦贝尔,内蒙古,4A,119.76082179399947,呼和诺尔景区,49.201636054604336,,
1001098,兴安盟,内蒙古,,122.04816651406564,代钦塔拉王爷庙,46.08375706518232,,
1001099,呼伦贝尔,内蒙古,,119.76082179399947,第十二届中国满洲里·中俄蒙美丽使者国际大赛,49.201636054604336,,
1001100,包头,内蒙古,,109.84623853249181,包头国际会展中心恐龙园展览,40.64711942570857,,
1001102,鄂尔多斯,内蒙古,4A,109.99370625145134,鄂尔多斯草原旅游区,39.81648956060153,,
1001103,赤峰,内蒙古,,118.9307611921676,辽上京城遗址,42.297112320317325,,
1001105,通辽,内蒙古,,122.26036326322144,福缘寺,43.633756072995986,,
1001106,锡林郭勒盟,内蒙古,,116.02733968895716,锡林郭勒大草原,43.93970484232425,,
1001107,鄂尔多斯,内蒙古,4A,109.99370625145134,七星湖沙漠风景区,39.81648956060153,,
1001109,呼伦贝尔,内蒙古,,119.76082179399947,哈克博物馆,49.201636054604336,,
1001110,巴彦淖尔,内蒙古,,107.42380671968002,狼山石刻,40.76917990242912,,
1001111,乌海,内蒙古,,106.83199909716231,黄河滩岛,39.683177006785236,,
1001112,赤峰,内蒙古,,118.9307611921676,赤峰狼牙户外拓展俱乐部,42.297112320317325,,
1001113,鄂尔多斯,内蒙古,,109.99370625145134,大沟湾景区,39.81648956060153,,
1001114,呼伦贝尔,内蒙古,,119.76082179399947,成吉思汗广场,49.201636054604336,,
1001115,兴安盟,内蒙古,,122.04816651406564,多米诺,46.08375706518232,,
1001116,包头,内蒙古,,109.84623853249181,昆河冰雪大世界,40.64711942570857,,
1001117,呼和浩特,内蒙古,,111.6603505200542,河灯展,40.828318873081585,,
1001118,锡林郭勒盟,内蒙古,,116.02733968895716,呼很淖,43.93970484232425,,
1001119,呼伦贝尔,内蒙古,2A,119.76082179399947,临江原生态公园,49.201636054604336,,
1001120,赤峰,内蒙古,,118.9307611921676,根丕庙,42.297112320317325,,
1001121,巴彦淖尔,内蒙古,2A,107.42380671968002,镜湖生态旅游区,40.76917990242912,,
1001122,呼和浩特,内蒙古,,111.6603505200542,成吉思汗公园,40.828318873081585,,
1001123,包头,内蒙古,,109.84623853249181,童悦梦想游乐园,40.64711942570857,,
1001124,锡林郭勒盟,内蒙古,,116.02733968895716,锡林郭勒盟明安图生态园,43.93970484232425,,
1001125,兴安盟,内蒙古,,122.04816651406564,摩天岭,46.08375706518232,,
1001127,鄂尔多斯,内蒙古,2A,109.99370625145134,陶亥召,39.81648956060153,,
1001128,包头,内蒙古,1A,109.84623853249181,西河水库,40.64711942570857,,
1001130,兴安盟,内蒙古,,122.04816651406564,科尔沁右翼前旗王朝养生汤泉会馆,46.08375706518232,,
1001131,兴安盟,内蒙古,2A,122.04816651406564,天府园旅游休闲山庄,46.08375706518232,,
1001132,乌兰察布,内蒙古,,113.11284639067514,九龙湾,41.02236294675116,,
1001133,呼和浩特,内蒙古,,111.6603505200542,内蒙古赛马场,40.828318873081585,,
1001135,呼伦贝尔,内蒙古,,119.76082179399947,绿然食品,49.201636054604336,,
1001136,赤峰,内蒙古,,118.9307611921676,红山军马场,42.297112320317325,,
1001137,锡林郭勒盟,内蒙古,2A,116.02733968895716,滦源殿旅游度假村,43.93970484232425,,
1001138,兴安盟,内蒙古,,122.04816651406564,准格尔暖水温泉,46.08375706518232,,
1001139,呼伦贝尔,内蒙古,,119.76082179399947,民族文化园,49.201636054604336,,
1001140,赤峰,内蒙古,,118.9307611921676,蛤蟆坝,42.297112320317325,,
1001141,呼伦贝尔,内蒙古,,119.76082179399947,神指峡,49.201636054604336,,
1001143,包头,内蒙古,,109.84623853249181,石门,40.64711942570857,,
1001144,呼伦贝尔,内蒙古,,119.76082179399947,一代天骄中电生态文化景区,49.201636054604336,,
1001146,鄂尔多斯,内蒙古,3A,109.99370625145134,库布其沙漠,39.81648956060153,,
1001147,鄂尔多斯,内蒙古,,109.99370625145134,九城宫生态园,39.81648956060153,,
1001148,鄂尔多斯,内蒙古,3A,109.99370625145134,准格尔召,39.81648956060153,,
1001149,包头,内蒙古,,109.84623853249181,转龙藏,40.64711942570857,,
1001150,鄂尔多斯,内蒙古,,109.99370625145134,乌兰活佛府,39.81648956060153,,
1001151,锡林郭勒盟,内蒙古,1A,116.02733968895716,社保局旅游点,43.93970484232425,,
1001152,呼伦贝尔,内蒙古,4A,119.76082179399947,根河源国家湿地公园,49.201636054604336,,
1001153,鄂尔多斯,内蒙古,2A,109.99370625145134,绿梦苑山庄,39.81648956060153,,
1001154,呼伦贝尔,内蒙古,,119.76082179399947,满洲里欧式旅游观光婚礼宫,49.201636054604336,,
1001155,呼和浩特,内蒙古,,111.6603505200542,敕勒川民俗博物馆,40.828318873081585,,
1001156,呼和浩特,内蒙古,,111.6603505200542,悠悠糖儿童乐园,40.828318873081585,,
1001157,鄂尔多斯,内蒙古,,109.99370625145134,银肯塔拉沙漠生态文化旅游区,39.81648956060153,,
1001158,呼和浩特,内蒙古,,111.6603505200542,玫瑰绿植庄园,40.828318873081585,,
1001159,呼伦贝尔,内蒙古,,,英雄联盟彩弹抢俱乐部,,,
1001160,巴彦淖尔,内蒙古,,,甘露寺,,,
1001161,兴安,内蒙古,,,柴河源大峡谷,,,
1001162,呼伦贝尔,内蒙古,,,苏炳文广场,,,
1001163,呼和浩特,内蒙古,,,昭君墓(装修中),,,
1001164,锡林郭勒,内蒙古,,,额尔敦敖包公园,,,
1001165,鹤岗,内蒙古,,,红军堂,,,
1001166,呼和浩特,内蒙古,,,新城（太鲁阁）火车站,,,
1001167,桂林,内蒙古,,,灵渠,,,
1001168,乌兰察布,内蒙古,,,白泉山公园,,,
1001169,阿拉善,内蒙古,,,神树,,,
1001170,鄂尔多斯,内蒙古,,,悦沙岛,,,
1001171,包头,内蒙古,,,南海湿地保护区,,,
1001172,赤峰,内蒙古,,,赤峰红山公园,,,
1001173,包头,内蒙古,,,赛罕塔拉公园,,,
1001174,通辽,内蒙古,,,西拉木伦公园,,,
1001175,兴安,内蒙古,,,白音哈达草原,,,
1001176,呼和浩特,内蒙古,,,如意广场,,,
1001177,呼伦贝尔,内蒙古,,,诺门罕战役遗址陈列馆,,,
1001178,呼和浩特,内蒙古,,,南山公园,,,
1001179,呼伦贝尔,内蒙古,,,苏联红军烈士陵园,,,
1001180,通辽,内蒙古,,,罕山风景区,,,
1001181,鹤岗,内蒙古,,,兴安水街,,,
1001182,呼伦贝尔,内蒙古,,,扎兰屯风景名胜区,,,
1001183,呼伦贝尔,内蒙古,,,白鹿岛,,,
1001184,呼伦贝尔,内蒙古,,,得尔布尔河,,,
1001185,兴安,内蒙古,,,灵渠·水街,,,
1001186,呼伦贝尔,内蒙古,,,上护林,,,
1001187,桂林,内蒙古,,,乐满地矿温泉,,,
1001188,,内蒙古,,,达斡尔民族风情园,,,
1001189,呼伦贝尔,内蒙古,,,呼伦贝尔民族博物院,,,
1001190,桂林,内蒙古,,,乳洞岩,,,
1001191,兴安,内蒙古,,,阿尔山海神圣泉旅游度假区,,,
1001192,呼伦贝尔,内蒙古,,,绿星文化广场,,,
1001193,乌海,内蒙古,,,五指山市,,,
1001194,巴彦淖尔,内蒙古,,,乌拉特部落海洋世界,,,
1001195,巴彦淖尔,内蒙古,,,河套公园,,,
1001196,锡林郭勒,内蒙古,,,蒙古汗城,,,
1001197,巴彦淖尔,内蒙古,,,河迹湖,,,
1001198,阿尔山,内蒙古,非A级,,杜鹃湖,,428,
1001199,卓资,内蒙古,4A,,林胡古塞,,48,
1001200,阿尔山,内蒙古,非A级,,奥伦布坎景区,,85,
1001201,固阳,内蒙古,非A级,,秦长城遗址,,98,
1001203,满洲里,内蒙古,非A级,,克罗丽亚钢管舞演艺,,98,
1001204,通辽,内蒙古,非A级,,珠日河草原旅游区,,130,
1001205,满洲里,内蒙古,非A级,,扎赉诺尔儿童科技馆,,950,
1001206,呼和浩特,内蒙古,非A级,,伊利工业园区,,339,
1001207,兴和,内蒙古,4A,,察尔湖旅游区,,38,
1001208,呼伦贝尔,内蒙古,非A级,,陈巴尔虎旗民族博物馆,,699,
1001209,满洲里,内蒙古,非A级,,中俄互市贸易区,,699,
1001210,根河,内蒙古,非A级,,黑山头,,378,
1001211,满洲里,内蒙古,非A级,,扎赉诺尔国家矿山博物馆,,950,
1001212,呼和浩特,内蒙古,非A级,,沐蓝爵汗蒸养生馆,,38,
1001213,满洲里,内蒙古,非A级,,满洲里,,148,
1001214,阿尔山,内蒙古,非A级,,海神温泉会馆,,80,
1001215,满洲里,内蒙古,非A级,,中俄蒙三国民族风情歌舞演绎,,168,
1001216,克什克腾旗,内蒙古,非A级,,滦河源头,,628,
1001217,阿拉善左旗,内蒙古,非A级,,漠客越野营地,,260,
1001218,满洲里,内蒙古,非A级,,国际饭店俄罗斯歌舞表演,,238,
1001219,乌兰察布,内蒙古,4A,,辉腾锡勒黄花沟草原旅游区,,225,
1001220,包头,内蒙古,4A,,北方兵器城,,98,
1001221,克什克腾旗,内蒙古,非A级,,桦木沟林场,,498,
1001222,额尔古纳,内蒙古,非A级,,黑山头古城,,500,
1001223,乌兰察布,内蒙古,4A,,凉城岱海,,118,
1001224,克什克腾旗,内蒙古,非A级,,夹皮沟,,5600,
1001225,鄂尔多斯,内蒙古,非A级,,万家惠欢乐世界欢乐水世界,,99,
1001226,满洲里,内蒙古,非A级,,二卡湿地自然保护区,,168,
1001227,扎兰屯,内蒙古,非A级,,汗庭家园漂流,,50,
1001228,多伦,内蒙古,非A级,,清水湾温泉,,19.9,
1001229,库伦旗,内蒙古,非A级,,银沙湾,,125,
1001230,呼伦贝尔,内蒙古,4A,,巴尔虎蒙古部落民俗旅游度假景区,,78,
1001232,额尔古纳,内蒙古,非A级,,莫尔道嘎,,3400,
1001233,乌兰察布,内蒙古,非A级,,RS国际卡丁车俱乐部,,68,
1001235,额尔古纳,内蒙古,非A级,,恩和,,458,
1001236,包头,内蒙古,非A级,,芝麻开门水上威尼斯乐园,,128,
1001237,呼伦贝尔,内蒙古,非A级,,3D错觉艺术馆,,30,
1001238,阿尔山,内蒙古,非A级,,《梦幻阿尔山》演出,,138,
1001239,鄂尔多斯,内蒙古,4A,,苏泊罕大草原旅游景区,,90,
1001240,包头,内蒙古,非A级,,红格尔敖包旅游景区,,136,
1001241,额尔古纳,内蒙古,非A级,,临江屯,,550,
1001242,锡林浩特,内蒙古,非A级,,乌拉盖乞颜部落度假区,,70,
1001243,兴安盟,内蒙古,非A级,,新巴尔虎左旗,,4900,
1001244,满洲里,内蒙古,非A级,,火车头广场,,2750,
1001245,鄂尔多斯,内蒙古,4A,,鄂尔多斯野生动物园,,120,
1001246,额尔古纳,内蒙古,非A级,,弘吉剌部,,400,
1001247,阿拉善,内蒙古,4A,,额济纳胡杨林旅游区,,1820,
1001248,阿拉善,内蒙古,4A,,南寺风景区,,70,
1001249,满洲里,内蒙古,非A级,,边防公路,,378,
1001250,赤峰,内蒙古,非A级,,达里湖北岸景区,,70,
1001251,赤峰,内蒙古,非A级,,海贝尔梦幻海欢乐世界,,79,
1001252,满洲里,内蒙古,非A级,,特色俄罗斯歌舞表演,,100,
1001253,通辽,内蒙古,非A级,,通辽纳斯盾大都汇,,18,
1001254,锡林浩特,内蒙古,非A级,,中国马都,,178,
1001255,牙克石,内蒙古,非A级,,大雁河生态园,,25,
1001256,阿拉善左旗,内蒙古,4A,,福因寺（北寺）旅游区,,56,
1001257,兴安盟,内蒙古,4A,,阿尔山温泉,,4900,
1001258,克什克腾旗,内蒙古,非A级,,五彩山,,660,
1001259,满洲里,内蒙古,非A级,,铁木真大汗行营,,168,
1001261,根河,内蒙古,非A级,,满归伊克萨玛国家森林公园,,3700,
1001262,兴和,内蒙古,非A级,,苏木山旅游区,,45,
1001263,额尔古纳,内蒙古,非A级,,额尔古纳河,,2750,
1001264,克什克腾旗,内蒙古,非A级,,北沟风景区,,660,
1001265,克什克腾旗,内蒙古,非A级,,十二座联营,,799,
1001266,鄂尔多斯,内蒙古,4A,,七星湖沙漠生态旅游区,,68,
1001267,兴安盟,内蒙古,非A级,,天池,,2280,
1001268,通辽,内蒙古,非A级,,小青湖水上乐园景区,,168,
1001269,呼伦贝尔,内蒙古,非A级,,中央桥,,4400,
1001270,乌兰察布,内蒙古,非A级,,怡水山庄温泉浴场,,53,
1001271,鄂尔多斯,内蒙古,非A级,,铁牛（大浪淘沙）温泉会馆,,35,
1001272,兴安盟,内蒙古,非A级,,王朝养生汤泉,,22.9,
1001273,乌海,内蒙古,非A级,,乌海湖生态旅游区,,65,
1001274,满洲里,内蒙古,非A级,,婚礼宫,,75,
1001275,包头,内蒙古,非A级,,南海嘉年华乐园,,55,
1001276,呼和浩特,内蒙古,非A级,,梦幻海乐园,,59,
1001277,伊金霍洛旗,内蒙古,非A级,,源流文化产业园,,420,
1001278,陈巴尔虎旗,内蒙古,非A级,,190天边草原游牧部落,,20,
1001279,呼伦贝尔,内蒙古,非A级,,敖鲁古雅驯鹿之乡,,550,
1001280,乌海,内蒙古,4A,,金沙湾生态旅游区,,55,
1001281,陈巴尔虎旗,内蒙古,非A级,,一代天骄草原景区,,350,
1001282,满洲里,内蒙古,非A级,,满洲里市博物馆,,2750,
1001283,额尔古纳,内蒙古,非A级,,恩和俄罗斯民族乡,,1940,
1001285,阿尔山,内蒙古,非A级,,阿尔山,,1188,
1001286,通辽,内蒙古,4A,,库伦三大寺,,45,
1001287,克什克腾旗,内蒙古,非A级,,四方城黄牛养殖基地,,660,
1001288,通辽,内蒙古,非A级,,民族游乐园,,168,
1001289,鄂尔多斯,内蒙古,非A级,,库布齐沙漠窝阔台景区,,58,
1001290,乌兰察布,内蒙古,非A级,,国际马术演艺小镇,,9.9,
1001291,包头,内蒙古,非A级,,吉穆斯泰景区,,105,
1001292,呼伦贝尔,内蒙古,非A级,,伊敏河公园,,4400,
1001293,巴彦淖尔,内蒙古,4A,,黄河三盛公水利风景区,,65,
1001294,赤峰,内蒙古,4A,,道须沟风景区,,75,
1001295,额济纳旗,内蒙古,非A级,,八道桥,,3688,
1001296,乌海,内蒙古,非A级,,蒙根花光伏乐园,,30,
1001297,阿拉善,内蒙古,4A,,通湖湿地草原旅游区,,54,
1001298,满洲里,内蒙古,非A级,,苏联红军烈士公园,,4400,
1001299,赤峰,内蒙古,非A级,,克旗青山国家地质公园,,120,
1001300,呼和浩特,内蒙古,非A级,,木子塘汤泉,,52,
1001301,额尔古纳,内蒙古,非A级,,额尔古纳,,258,
1001302,满洲里,内蒙古,非A级,,满洲里北湖公园,,75,
1001303,克什克腾旗,内蒙古,非A级,,杨树背,,458,
1001305,兴安盟,内蒙古,非A级,,阿尔山火车站,,4900,
1001306,呼伦贝尔,内蒙古,非A级,,海拉尔,,1890,
1001307,巴彦淖尔,内蒙古,非A级,,芝麻开门水世界,,118,
1001308,赤峰,内蒙古,4A,,达里湖—南岸景区,,100,
1001309,呼伦贝尔,内蒙古,,,牙克石凤凰山滑雪场,,,滑雪
1001310,呼伦贝尔,内蒙古,,,蒙兀室韦文化旅游景区,,,
1001311,呼伦贝尔,内蒙古,,,呼和诺尔草原旅游度假区,,180,
1001312,赤峰,内蒙古,,,赤峰敖汉温泉城,,55,"万圣狂欢,家庭亲子,浪漫圣诞,温泉,节假日旅游胜地"
1001313,鄂尔多斯,内蒙古,,,鄂尔多斯东联影视动漫城,,55,
1001314,鄂尔多斯,内蒙古,,,鄂尔多斯大草原,,148,
1001315,赤峰,内蒙古,,,翁旗玉龙沙湖,,20,
1001316,赤峰,内蒙古,,,阿斯哈图石林,,135,
1001317,鄂尔多斯,内蒙古,,,万通生态旅游区,,88,
1001318,巴彦淖尔,内蒙古,,,三盛公黄河水利枢纽,,65,
1001319,呼和浩特,内蒙古,,,内蒙古大学,,,
1001320,鄂尔多斯,内蒙古,,,桌子山岩画,,,
1001321,呼伦贝尔,内蒙古,,,阿敦础鲁石洞,,,
1001322,桂林,内蒙古,,,古严关,,,
1001324,包头,内蒙古,,,包头市图书馆,,,
1001325,呼和浩特,内蒙古,,,观音寺,,,
1001326,锡林郭勒,内蒙古,,,赛汉塔拉旅游园,,,
1001327,桂林,内蒙古,,,漠川古墓,,,
1001329,赤峰,内蒙古,,,达达线,,,
1001330,赤峰,内蒙古,,,经山线,,,
1001331,锡林郭勒,内蒙古,,,九世班禅行宫,,,
1001332,赤峰,内蒙古,,,旺业甸国家森林公园,,,
1001333,兴安,内蒙古,,,白音哈达,,,
1001334,赤峰,内蒙古,,,天太永村,,,
1001335,乌海,内蒙古,,,四合木自然保护区,,,
1001336,呼伦贝尔,内蒙古,,,七卡,,,
1001337,巴彦淖尔,内蒙古,,,三封古城遗址,,,
1001338,锡林郭勒,内蒙古,,,乌兰五台,,,
1001339,兴安,内蒙古,,,伊尔施镇,,,
1001340,赤峰,内蒙古,,,草原湖,,,
1001342,赤峰,内蒙古,,,坝上牧歌营地,,,
1001343,锡林郭勒,内蒙古,,,呼尔查干淖尔,,,
1001344,锡林郭勒,内蒙古,,,哈音海尔瓦庙,,,
1001345,呼伦贝尔,内蒙古,,,观景亭,,,
1001346,呼和浩特,内蒙古,,,内蒙古科技馆,,,
1001347,锡林郭勒,内蒙古,,,阿荣塔拉休闲牧场,,,
1001348,锡林郭勒,内蒙古,,,锡林九曲,,,
1001349,呼伦贝尔,内蒙古,,,太平村庄,,,
1001350,阿拉善,内蒙古,,,贺兰山原始森林,,,
1001351,赤峰,内蒙古,,,乌兰布统旅游景区,,,
1001352,乌海,内蒙古,,,召烧沟岩洞穴,,,
1001353,呼伦贝尔,内蒙古,,,达莱湖旅游区,,,
1001354,通辽,内蒙古,,,三岔口漂流景区,,,
1001355,赤峰,内蒙古,,,克什克腾旗博物馆,,,
1001356,呼伦贝尔,内蒙古,,,怡人桥,,,
1001357,赤峰,内蒙古,,,玉龙沙湖景区,,,
1001358,呼和浩特,内蒙古,,,蒙古风情园,,,
