visitteam,year,v_stars,hostteam,h_stars,game_time,hostscore,hc_rate,hc_offs,hc_chapions,hpre_gap,visitscore,vc_rate,vc_offs,vc_champions,vpre_gap,label,v_rates,h_rates
芝加哥公牛,2017,0,波士顿凯尔特人,2,12,117,54.9,4,0,2,92,42.6,1,0,2,1,32.9,67.1
芝加哥公牛,2017,0,波士顿凯尔特人,2,4,111,54.9,4,0,2,104,42.6,1,0,3,1,32.9,67.1
芝加哥公牛,2017,0,波特兰开拓者,1,1,124,51.2,6,0,1,108,42.6,1,0,3,1,32.9,59.8
芝加哥公牛,2017,0,费城76人,1,1,115,36.0,1,0,2,101,42.6,1,0,2,1,32.9,63.4
芝加哥公牛,2017,0,俄克拉荷马雷霆,2,11,92,60.3,3,0,3,79,42.6,1,0,4,1,32.9,58.5
芝加哥公牛,2017,0,印第安纳步行者,1,12,98,52.4,7,0,2,96,42.6,1,0,2,1,32.9,58.5
芝加哥公牛,2017,0,印第安纳步行者,1,1,125,52.4,7,0,3,86,42.6,1,0,1,1,32.9,58.5
芝加哥公牛,2017,0,犹他爵士,0,11,110,55.5,2,0,2,80,42.6,1,0,1,1,32.9,58.5
芝加哥公牛,2017,0,密尔沃基雄鹿,1,12,109,49.1,3,0,2,115,42.6,1,0,2,0,32.9,53.7
芝加哥公牛,2017,0,密尔沃基雄鹿,1,12,106,49.1,3,0,3,115,42.6,1,0,3,0,32.9,53.7
芝加哥公牛,2017,0,克里夫兰骑士,1,10,119,57.1,3,1,3,112,42.6,1,0,3,1,32.9,61.0
芝加哥公牛,2017,0,克里夫兰骑士,1,12,115,57.1,3,1,2,112,42.6,1,0,1,1,32.9,61.0
芝加哥公牛,2017,0,圣安东尼奥马刺,1,11,133,68.4,21,5,1,94,42.6,1,0,1,1,32.9,57.3
芝加哥公牛,2017,0,迈阿密热火,1,11,97,59.1,8,2,2,91,42.6,1,0,4,1,32.9,53.7
芝加哥公牛,2017,0,迈阿密热火,1,3,103,59.1,8,2,2,92,42.6,1,0,2,1,32.9,53.7
芝加哥公牛,2017,0,洛杉矶快船,0,2,113,57.6,14,1,4,103,42.6,1,0,3,1,32.9,51.2
芝加哥公牛,2017,0,丹佛掘金,0,11,111,49.0,0,0,2,110,42.6,1,0,2,1,32.9,56.1
芝加哥公牛,2017,0,新奥尔良鹈鹕,1,1,132,46.5,3,0,2,128,42.6,1,0,2,1,32.9,58.5
芝加哥公牛,2017,0,明尼苏达森林狼,1,2,122,57.9,6,0,1,104,42.6,1,0,2,1,32.9,57.3
芝加哥公牛,2017,0,洛杉矶湖人,0,11,103,39.8,0,0,2,94,42.6,1,0,2,1,32.9,42.7
芝加哥公牛,2017,0,达拉斯独行侠,0,1,124,54.5,12,1,2,127,42.6,1,0,2,0,32.9,29.3
芝加哥公牛,2017,0,孟菲斯灰熊,0,3,110,39.4,1,0,3,111,42.6,1,0,2,0,32.9,26.8
芝加哥公牛,2017,0,底特律活塞,1,3,99,57.7,8,0,2,83,42.6,1,0,2,1,32.9,47.6
芝加哥公牛,2017,0,底特律活塞,1,3,117,57.7,8,0,2,95,42.6,1,0,1,1,32.9,47.6
芝加哥公牛,2017,0,夏洛特黄蜂,1,12,111,48.2,2,0,2,119,42.6,1,0,2,0,32.9,43.9
芝加哥公牛,2017,0,夏洛特黄蜂,1,2,118,48.2,2,0,2,103,42.6,1,0,1,1,32.9,43.9
芝加哥公牛,2017,0,华盛顿奇才,1,12,114,58.6,7,0,2,110,42.6,1,0,2,1,32.9,52.4
芝加哥公牛,2017,0,奥兰多魔术,0,11,83,51.1,5,0,2,105,42.6,1,0,2,0,32.9,30.5
芝加哥公牛,2017,0,奥兰多魔术,0,3,82,51.1,5,0,2,90,42.6,1,0,1,0,32.9,30.5
芝加哥公牛,2017,0,布鲁克林篮网,0,2,104,35.8,0,0,4,87,42.6,1,0,2,1,32.9,34.1
芝加哥公牛,2017,0,布鲁克林篮网,0,4,114,35.8,0,0,2,105,42.6,1,0,2,1,32.9,34.1
芝加哥公牛,2017,0,萨克拉门托国王,0,2,104,50.0,3,0,2,98,42.6,1,0,2,1,32.9,32.9
芝加哥公牛,2017,0,亚特兰大老鹰,0,1,97,55.6,4,0,3,113,42.6,1,0,3,0,32.9,29.3
芝加哥公牛,2017,0,亚特兰大老鹰,0,3,122,55.6,4,0,2,129,42.6,1,0,2,0,32.9,29.3
芝加哥公牛,2017,0,纽约尼克斯,0,1,119,42.7,0,0,3,122,42.6,1,0,2,0,32.9,35.4
芝加哥公牛,2017,0,纽约尼克斯,0,3,110,42.7,0,0,2,92,42.6,1,0,2,1,32.9,35.4
芝加哥公牛,2017,0,菲尼克斯太阳,0,11,113,35.1,0,0,2,105,42.6,1,0,2,1,32.9,25.6
底特律活塞,2017,1,金州勇士,4,10,107,78.6,4,3,2,115,57.7,8,0,1,0,47.6,70.7
底特律活塞,2017,1,休斯顿火箭,0,3,100,55.7,8,0,2,96,57.7,8,0,2,1,47.6,79.3
底特律活塞,2017,1,多伦多猛龙,2,1,96,54.3,5,0,2,91,57.7,8,0,2,1,47.6,72.0
底特律活塞,2017,1,多伦多猛龙,2,2,123,54.3,5,0,3,94,57.7,8,0,1,1,47.6,72.0
底特律活塞,2017,1,波士顿凯尔特人,2,11,108,54.9,4,0,2,118,57.7,8,0,3,0,47.6,67.1
底特律活塞,2017,1,波特兰开拓者,1,3,100,51.2,6,0,2,87,57.7,8,0,2,1,47.6,59.8
底特律活塞,2017,1,费城76人,1,12,108,36.0,1,0,2,103,57.7,8,0,1,1,47.6,63.4
底特律活塞,2017,1,费城76人,1,1,114,36.0,1,0,2,78,57.7,8,0,2,1,47.6,63.4
底特律活塞,2017,1,俄克拉荷马雷霆,2,11,98,60.3,3,0,2,99,57.7,8,0,4,0,47.6,58.5
底特律活塞,2017,1,印第安纳步行者,1,11,107,52.4,7,0,2,100,57.7,8,0,2,1,47.6,58.5
底特律活塞,2017,1,印第安纳步行者,1,12,98,52.4,7,0,2,104,57.7,8,0,1,0,47.6,58.5
底特律活塞,2017,1,犹他爵士,0,3,110,55.5,2,0,2,79,57.7,8,0,4,1,47.6,58.5
底特律活塞,2017,1,密尔沃基雄鹿,1,11,99,49.1,3,0,2,95,57.7,8,0,3,1,47.6,53.7
底特律活塞,2017,1,密尔沃基雄鹿,1,12,104,49.1,3,0,2,100,57.7,8,0,2,1,47.6,53.7
底特律活塞,2017,1,克里夫兰骑士,1,1,121,57.1,3,1,2,104,57.7,8,0,1,1,47.6,61.0
底特律活塞,2017,1,克里夫兰骑士,1,3,112,57.1,3,1,2,90,57.7,8,0,2,1,47.6,61.0
底特律活塞,2017,1,圣安东尼奥马刺,1,12,96,68.4,21,5,1,93,57.7,8,0,2,1,47.6,57.3
底特律活塞,2017,1,迈阿密热火,1,1,111,59.1,8,2,4,104,57.7,8,0,4,1,47.6,53.7
底特律活塞,2017,1,迈阿密热火,1,3,105,59.1,8,2,2,96,57.7,8,0,1,1,47.6,53.7
底特律活塞,2017,1,洛杉矶快船,0,10,87,57.6,14,1,2,95,57.7,8,0,3,0,47.6,51.2
底特律活塞,2017,1,丹佛掘金,0,3,120,49.0,0,0,2,113,57.7,8,0,2,1,47.6,56.1
底特律活塞,2017,1,新奥尔良鹈鹕,1,1,112,46.5,3,0,2,109,57.7,8,0,2,1,47.6,58.5
底特律活塞,2017,1,明尼苏达森林狼,1,11,97,57.9,6,0,2,100,57.7,8,0,2,0,47.6,57.3
底特律活塞,2017,1,洛杉矶湖人,0,10,113,39.8,0,0,3,93,57.7,8,0,2,1,47.6,42.7
底特律活塞,2017,1,达拉斯独行侠,0,12,110,54.5,12,1,2,93,57.7,8,0,3,1,47.6,29.3
底特律活塞,2017,1,孟菲斯灰熊,0,4,130,39.4,1,0,2,117,57.7,8,0,2,1,47.6,26.8
底特律活塞,2017,1,芝加哥公牛,0,1,107,42.6,1,0,3,105,57.7,8,0,3,1,47.6,32.9
底特律活塞,2017,1,芝加哥公牛,0,4,87,42.6,1,0,2,119,57.7,8,0,2,0,47.6,32.9
底特律活塞,2017,1,夏洛特黄蜂,1,2,114,48.2,2,0,2,98,57.7,8,0,2,1,47.6,43.9
底特律活塞,2017,1,华盛顿奇才,1,10,115,58.6,7,0,2,111,57.7,8,0,2,1,47.6,52.4
底特律活塞,2017,1,华盛顿奇才,1,12,109,58.6,7,0,2,91,57.7,8,0,2,1,47.6,52.4
底特律活塞,2017,1,奥兰多魔术,0,12,102,51.1,5,0,2,89,57.7,8,0,2,1,47.6,30.5
底特律活塞,2017,1,奥兰多魔术,0,3,115,51.1,5,0,2,106,57.7,8,0,2,1,47.6,30.5
底特律活塞,2017,1,布鲁克林篮网,0,1,80,35.8,0,0,2,114,57.7,8,0,2,0,47.6,34.1
底特律活塞,2017,1,布鲁克林篮网,0,4,96,35.8,0,0,1,108,57.7,8,0,1,0,47.6,34.1
底特律活塞,2017,1,萨克拉门托国王,0,3,90,50.0,3,0,2,106,57.7,8,0,2,0,47.6,32.9
底特律活塞,2017,1,亚特兰大老鹰,0,12,91,55.6,4,0,2,105,57.7,8,0,2,0,47.6,29.3
底特律活塞,2017,1,亚特兰大老鹰,0,2,118,55.6,4,0,2,115,57.7,8,0,2,1,47.6,29.3
底特律活塞,2017,1,纽约尼克斯,0,10,107,42.7,0,0,2,111,57.7,8,0,1,0,47.6,35.4
底特律活塞,2017,1,纽约尼克斯,0,3,109,42.7,0,0,3,115,57.7,8,0,2,0,47.6,35.4
底特律活塞,2017,1,菲尼克斯太阳,0,3,88,35.1,0,0,3,115,57.7,8,0,1,0,47.6,25.6
夏洛特黄蜂,2017,1,金州勇士,4,12,100,78.6,4,3,2,111,48.2,2,0,2,0,43.9,70.7
夏洛特黄蜂,2017,1,休斯顿火箭,0,12,108,55.7,8,0,2,96,48.2,2,0,2,1,43.9,79.3
夏洛特黄蜂,2017,1,多伦多猛龙,2,11,126,54.3,5,0,4,113,48.2,2,0,4,1,43.9,72.0
夏洛特黄蜂,2017,1,多伦多猛龙,2,3,103,54.3,5,0,2,98,48.2,2,0,2,1,43.9,72.0
夏洛特黄蜂,2017,1,波士顿凯尔特人,2,11,90,54.9,4,0,2,87,48.2,2,0,3,1,43.9,67.1
夏洛特黄蜂,2017,1,波士顿凯尔特人,2,2,134,54.9,4,0,2,106,48.2,2,0,1,1,43.9,67.1
夏洛特黄蜂,2017,1,波特兰开拓者,1,2,109,51.2,6,0,3,103,48.2,2,0,3,1,43.9,59.8
夏洛特黄蜂,2017,1,费城76人,1,3,110,36.0,1,0,1,99,48.2,2,0,2,1,43.9,63.4
夏洛特黄蜂,2017,1,费城76人,1,3,108,36.0,1,0,3,94,48.2,2,0,2,1,43.9,63.4
夏洛特黄蜂,2017,1,俄克拉荷马雷霆,2,12,103,60.3,3,0,2,116,48.2,2,0,2,0,43.9,58.5
夏洛特黄蜂,2017,1,印第安纳步行者,1,1,105,52.4,7,0,2,96,48.2,2,0,2,1,43.9,58.5
夏洛特黄蜂,2017,1,印第安纳步行者,1,4,93,52.4,7,0,2,119,48.2,2,0,2,0,43.9,58.5
夏洛特黄蜂,2017,1,犹他爵士,0,2,106,55.5,2,0,2,94,48.2,2,0,1,1,43.9,58.5
夏洛特黄蜂,2017,1,密尔沃基雄鹿,1,10,103,49.1,3,0,2,94,48.2,2,0,3,1,43.9,53.7
夏洛特黄蜂,2017,1,密尔沃基雄鹿,1,12,109,49.1,3,0,3,104,48.2,2,0,2,1,43.9,53.7
夏洛特黄蜂,2017,1,克里夫兰骑士,1,11,100,57.1,3,1,2,99,48.2,2,0,2,1,43.9,61.0
夏洛特黄蜂,2017,1,圣安东尼奥马刺,1,11,108,68.4,21,5,1,101,48.2,2,0,2,1,43.9,57.3
夏洛特黄蜂,2017,1,迈阿密热火,1,12,105,59.1,8,2,2,100,48.2,2,0,2,1,43.9,53.7
夏洛特黄蜂,2017,1,迈阿密热火,1,1,95,59.1,8,2,2,91,48.2,2,0,1,1,43.9,53.7
夏洛特黄蜂,2017,1,洛杉矶快船,0,12,106,57.6,14,1,2,98,48.2,2,0,2,1,43.9,51.2
夏洛特黄蜂,2017,1,丹佛掘金,0,2,121,49.0,0,0,2,104,48.2,2,0,1,1,43.9,56.1
夏洛特黄蜂,2017,1,新奥尔良鹈鹕,1,3,119,46.5,3,0,2,115,48.2,2,0,3,1,43.9,58.5
夏洛特黄蜂,2017,1,明尼苏达森林狼,1,11,112,57.9,6,0,1,94,48.2,2,0,2,1,43.9,57.3
夏洛特黄蜂,2017,1,洛杉矶湖人,0,1,94,39.8,0,0,2,108,48.2,2,0,3,0,43.9,42.7
夏洛特黄蜂,2017,1,达拉斯独行侠,0,3,98,54.5,12,1,2,102,48.2,2,0,2,0,43.9,29.3
夏洛特黄蜂,2017,1,孟菲斯灰熊,0,10,99,36.1,1,0,2,104,48.2,2,0,1,0,43.9,26.8
夏洛特黄蜂,2017,1,芝加哥公牛,0,11,123,42.6,1,0,2,120,48.2,2,0,2,1,43.9,32.9
夏洛特黄蜂,2017,1,芝加哥公牛,0,4,120,42.6,1,0,2,114,48.2,2,0,2,1,43.9,32.9
夏洛特黄蜂,2017,1,底特律活塞,1,10,102,57.7,8,0,1,90,48.2,2,0,1,1,43.9,47.6
夏洛特黄蜂,2017,1,底特律活塞,1,1,107,57.7,8,0,2,118,48.2,2,0,2,0,43.9,47.6
夏洛特黄蜂,2017,1,华盛顿奇才,1,2,105,58.6,7,0,1,122,48.2,2,0,1,0,43.9,52.4
夏洛特黄蜂,2017,1,华盛顿奇才,1,3,107,58.6,7,0,2,93,48.2,2,0,3,1,43.9,52.4
夏洛特黄蜂,2017,1,奥兰多魔术,0,2,102,51.1,5,0,2,104,48.2,2,0,3,0,43.9,30.5
夏洛特黄蜂,2017,1,奥兰多魔术,0,4,100,51.1,5,0,2,137,48.2,2,0,3,0,43.9,30.5
夏洛特黄蜂,2017,1,布鲁克林篮网,0,3,105,35.8,0,0,2,111,48.2,2,0,2,0,43.9,34.1
夏洛特黄蜂,2017,1,萨克拉门托国王,0,1,111,50.0,3,0,2,131,48.2,2,0,2,0,43.9,32.9
夏洛特黄蜂,2017,1,亚特兰大老鹰,0,1,110,55.6,4,0,2,123,48.2,2,0,2,0,43.9,29.3
夏洛特黄蜂,2017,1,亚特兰大老鹰,0,3,117,55.6,4,0,2,129,48.2,2,0,2,0,43.9,29.3
夏洛特黄蜂,2017,1,纽约尼克斯,0,11,118,42.7,0,0,2,113,48.2,2,0,2,1,43.9,35.4
夏洛特黄蜂,2017,1,纽约尼克斯,0,3,124,42.7,0,0,2,101,48.2,2,0,2,1,43.9,35.4
夏洛特黄蜂,2017,1,菲尼克斯太阳,0,2,110,35.1,0,0,2,115,48.2,2,0,2,0,43.9,25.6
华盛顿奇才,2017,1,金州勇士,4,10,120,78.6,4,3,2,117,58.6,7,0,2,1,52.4,70.7
华盛顿奇才,2017,1,休斯顿火箭,0,4,120,55.7,8,0,2,104,58.6,7,0,2,1,52.4,79.3
华盛顿奇才,2017,1,多伦多猛龙,2,11,96,54.3,5,0,2,107,58.6,7,0,2,0,52.4,72.0
华盛顿奇才,2017,1,多伦多猛龙,2,11,100,54.3,5,0,2,91,58.6,7,0,2,1,52.4,72.0
华盛顿奇才,2017,1,波士顿凯尔特人,2,12,103,54.9,4,0,2,111,58.6,7,0,2,0,52.4,67.1
华盛顿奇才,2017,1,波士顿凯尔特人,2,3,124,54.9,4,0,3,125,58.6,7,0,1,0,52.4,67.1
华盛顿奇才,2017,1,波特兰开拓者,1,12,92,51.2,6,0,3,106,58.6,7,0,1,0,52.4,59.8
华盛顿奇才,2017,1,费城76人,1,11,118,36.0,1,0,2,113,58.6,7,0,1,1,52.4,63.4
华盛顿奇才,2017,1,费城76人,1,2,115,36.0,1,0,3,102,58.6,7,0,1,1,52.4,63.4
华盛顿奇才,2017,1,俄克拉荷马雷霆,2,1,121,60.3,3,0,2,112,58.6,7,0,3,1,52.4,58.5
华盛顿奇才,2017,1,印第安纳步行者,1,2,102,52.4,7,0,2,111,58.6,7,0,2,0,52.4,58.5
华盛顿奇才,2017,1,犹他爵士,0,12,116,55.5,2,0,3,69,58.6,7,0,3,1,52.4,58.5
华盛顿奇才,2017,1,密尔沃基雄鹿,1,11,88,49.1,3,0,2,99,58.6,7,0,1,0,52.4,53.7
华盛顿奇才,2017,1,密尔沃基雄鹿,1,2,104,56.8,1,0,2,107,58.6,7,0,2,0,52.4,53.7
华盛顿奇才,2017,1,克里夫兰骑士,1,2,103,57.1,3,1,9,110,58.6,7,0,8,0,52.4,61.0
华盛顿奇才,2017,1,克里夫兰骑士,1,4,119,57.1,3,1,2,115,58.6,7,0,2,1,52.4,61.0
华盛顿奇才,2017,1,圣安东尼奥马刺,1,3,98,68.4,21,5,2,90,58.6,7,0,4,1,52.4,57.3
华盛顿奇才,2017,1,迈阿密热火,1,11,93,59.1,8,2,3,102,58.6,7,0,2,0,52.4,53.7
华盛顿奇才,2017,1,迈阿密热火,1,3,129,59.1,8,2,2,102,58.6,7,0,1,1,52.4,53.7
华盛顿奇才,2017,1,洛杉矶快船,0,12,113,57.6,14,1,3,112,58.6,7,0,2,1,52.4,51.2
华盛顿奇才,2017,1,丹佛掘金,0,10,104,49.0,0,0,2,109,58.6,7,0,3,0,52.4,56.1
华盛顿奇才,2017,1,新奥尔良鹈鹕,1,3,97,46.5,3,0,2,116,58.6,7,0,3,0,52.4,58.5
华盛顿奇才,2017,1,明尼苏达森林狼,1,11,89,57.9,6,0,2,92,58.6,7,0,3,0,52.4,57.3
华盛顿奇才,2017,1,洛杉矶湖人,0,10,102,39.8,0,0,3,99,58.6,7,0,2,1,52.4,42.7
华盛顿奇才,2017,1,达拉斯独行侠,0,1,98,54.5,12,1,2,75,58.6,7,0,3,1,52.4,29.3
华盛顿奇才,2017,1,孟菲斯灰熊,0,1,100,39.4,1,0,3,102,58.6,7,0,2,0,52.4,26.8
华盛顿奇才,2017,1,芝加哥公牛,0,2,90,42.6,1,0,1,101,58.6,7,0,2,0,52.4,32.9
华盛顿奇才,2017,1,芝加哥公牛,0,4,113,42.6,1,0,2,94,58.6,7,0,1,1,52.4,32.9
华盛顿奇才,2017,1,底特律活塞,1,1,112,57.7,8,0,2,122,58.6,7,0,2,0,52.4,47.6
华盛顿奇才,2017,1,底特律活塞,1,3,103,57.7,8,0,3,92,58.6,7,0,2,1,52.4,47.6
华盛顿奇才,2017,1,夏洛特黄蜂,1,11,129,48.2,2,0,2,124,58.6,7,0,2,1,52.4,43.9
华盛顿奇才,2017,1,夏洛特黄蜂,1,1,133,48.2,2,0,2,109,58.6,7,0,2,1,52.4,43.9
华盛顿奇才,2017,1,奥兰多魔术,0,2,98,51.1,5,0,3,115,58.6,7,0,2,0,52.4,30.5
华盛顿奇才,2017,1,奥兰多魔术,0,4,101,51.1,5,0,2,92,58.6,7,0,1,1,52.4,30.5
华盛顿奇才,2017,1,布鲁克林篮网,0,12,103,35.8,0,0,3,98,58.6,7,0,3,1,52.4,34.1
华盛顿奇才,2017,1,布鲁克林篮网,0,12,119,35.8,0,0,2,84,58.6,7,0,3,1,52.4,34.1
华盛顿奇才,2017,1,萨克拉门托国王,0,10,83,50.0,3,0,3,110,58.6,7,0,2,0,52.4,32.9
华盛顿奇才,2017,1,亚特兰大老鹰,0,12,113,55.6,4,0,4,99,58.6,7,0,2,1,52.4,29.3
华盛顿奇才,2017,1,亚特兰大老鹰,0,1,104,55.6,4,0,1,129,58.6,7,0,2,0,52.4,29.3
华盛顿奇才,2017,1,纽约尼克斯,0,2,113,42.7,0,0,2,118,58.6,7,0,4,0,52.4,35.4
华盛顿奇才,2017,1,菲尼克斯太阳,0,12,99,35.1,0,0,2,109,58.6,7,0,2,0,52.4,25.6
奥兰多魔术,2017,0,金州勇士,4,11,110,78.6,4,3,2,100,51.1,5,0,2,1,30.5,70.7
奥兰多魔术,2017,0,休斯顿火箭,0,1,114,55.7,8,0,2,107,51.1,5,0,3,1,30.5,79.3
奥兰多魔术,2017,0,多伦多猛龙,2,4,112,54.3,5,0,2,101,51.1,5,0,2,1,30.5,72.0
奥兰多魔术,2017,0,波士顿凯尔特人,2,11,118,54.9,4,0,2,103,51.1,5,0,2,1,30.5,67.1
奥兰多魔术,2017,0,波士顿凯尔特人,2,1,95,54.9,4,0,3,103,51.1,5,0,3,0,30.5,67.1
奥兰多魔术,2017,0,波特兰开拓者,1,11,99,51.2,6,0,2,94,51.1,5,0,2,1,30.5,59.8
奥兰多魔术,2017,0,费城76人,1,11,130,36.0,1,0,3,111,51.1,5,0,1,1,30.5,63.4
奥兰多魔术,2017,0,费城76人,1,2,116,36.0,1,0,2,105,51.1,5,0,2,1,30.5,63.4
奥兰多魔术,2017,0,俄克拉荷马雷霆,2,2,112,60.3,3,0,2,105,51.1,5,0,2,1,30.5,58.5
奥兰多魔术,2017,0,印第安纳步行者,1,11,121,52.4,7,0,2,109,51.1,5,0,2,1,30.5,58.5
奥兰多魔术,2017,0,印第安纳步行者,1,1,114,52.4,7,0,1,112,51.1,5,0,4,1,30.5,58.5
奥兰多魔术,2017,0,犹他爵士,0,3,94,55.5,2,0,2,80,51.1,5,0,2,1,30.5,58.5
奥兰多魔术,2017,0,密尔沃基雄鹿,1,1,110,49.1,3,0,2,103,51.1,5,0,1,1,30.5,53.7
奥兰多魔术,2017,0,密尔沃基雄鹿,1,4,102,56.8,1,0,2,86,51.1,5,0,1,1,30.5,53.7
奥兰多魔术,2017,0,克里夫兰骑士,1,10,93,57.1,3,1,1,114,51.1,5,0,1,0,30.5,61.0
奥兰多魔术,2017,0,克里夫兰骑士,1,1,104,57.1,3,1,3,103,51.1,5,0,2,1,30.5,61.0
奥兰多魔术,2017,0,圣安东尼奥马刺,1,3,108,68.4,21,5,1,72,51.1,5,0,3,1,30.5,57.3
奥兰多魔术,2017,0,迈阿密热火,1,12,107,59.1,8,2,3,89,51.1,5,0,3,1,30.5,53.7
奥兰多魔术,2017,0,迈阿密热火,1,2,109,59.1,8,2,2,111,51.1,5,0,2,0,30.5,53.7
奥兰多魔术,2017,0,洛杉矶快船,0,3,113,57.6,14,1,1,105,51.1,5,0,1,1,30.5,51.2
奥兰多魔术,2017,0,丹佛掘金,0,11,125,49.0,0,0,2,107,51.1,5,0,1,1,30.5,56.1
奥兰多魔术,2017,0,新奥尔良鹈鹕,1,10,99,46.5,3,0,2,115,51.1,5,0,1,0,30.5,58.5
奥兰多魔术,2017,0,明尼苏达森林狼,1,11,124,57.9,6,0,2,118,51.1,5,0,2,1,30.5,57.3
奥兰多魔术,2017,0,洛杉矶湖人,0,3,108,39.8,0,0,2,107,51.1,5,0,2,1,30.5,42.7
奥兰多魔术,2017,0,达拉斯独行侠,0,1,114,54.5,12,1,2,99,51.1,5,0,3,1,30.5,29.3
奥兰多魔术,2017,0,孟菲斯灰熊,0,11,99,36.1,1,0,2,101,51.1,5,0,2,0,30.5,26.8
奥兰多魔术,2017,0,芝加哥公牛,0,12,112,42.6,1,0,2,94,51.1,5,0,3,1,30.5,32.9
奥兰多魔术,2017,0,芝加哥公牛,0,2,105,42.6,1,0,2,101,51.1,5,0,2,1,30.5,32.9
奥兰多魔术,2017,0,底特律活塞,1,12,114,57.7,8,0,2,110,51.1,5,0,2,1,30.5,47.6
奥兰多魔术,2017,0,夏洛特黄蜂,1,10,120,48.2,2,0,2,113,51.1,5,0,2,1,30.5,43.9
奥兰多魔术,2017,0,夏洛特黄蜂,1,12,104,48.2,2,0,3,94,51.1,5,0,1,1,30.5,43.9
奥兰多魔术,2017,0,华盛顿奇才,1,12,130,58.6,7,0,1,103,51.1,5,0,1,1,30.5,52.4
奥兰多魔术,2017,0,华盛顿奇才,1,1,125,58.6,7,0,2,119,51.1,5,0,2,1,30.5,52.4
奥兰多魔术,2017,0,布鲁克林篮网,0,10,126,35.8,0,0,2,121,51.1,5,0,2,1,30.5,34.1
奥兰多魔术,2017,0,布鲁克林篮网,0,1,98,35.8,0,0,1,95,51.1,5,0,2,1,30.5,34.1
奥兰多魔术,2017,0,萨克拉门托国王,0,3,94,50.0,3,0,2,88,51.1,5,0,2,1,30.5,32.9
奥兰多魔术,2017,0,亚特兰大老鹰,0,12,117,55.6,4,0,3,110,51.1,5,0,1,1,30.5,29.3
奥兰多魔术,2017,0,亚特兰大老鹰,0,4,94,55.6,4,0,2,88,51.1,5,0,2,1,30.5,29.3
奥兰多魔术,2017,0,纽约尼克斯,0,12,100,42.7,0,0,4,105,51.1,5,0,2,0,30.5,35.4
奥兰多魔术,2017,0,纽约尼克斯,0,4,73,42.7,0,0,3,97,51.1,5,0,2,0,30.5,35.4
奥兰多魔术,2017,0,菲尼克斯太阳,0,11,112,35.1,0,0,2,128,51.1,5,0,2,0,30.5,25.6
布鲁克林篮网,2017,0,金州勇士,4,3,114,78.6,4,3,4,101,35.8,0,0,2,1,34.1,70.7
布鲁克林篮网,2017,0,休斯顿火箭,0,11,117,55.7,8,0,2,103,35.8,0,0,1,1,34.1,79.3
布鲁克林篮网,2017,0,多伦多猛龙,2,12,120,54.3,5,0,2,87,35.8,0,0,1,1,34.1,72.0
布鲁克林篮网,2017,0,多伦多猛龙,2,3,116,54.3,5,0,2,112,35.8,0,0,2,1,34.1,72.0
布鲁克林篮网,2017,0,波士顿凯尔特人,2,12,108,54.9,4,0,3,105,35.8,0,0,2,1,34.1,67.1
布鲁克林篮网,2017,0,波士顿凯尔特人,2,4,110,54.9,4,0,1,97,35.8,0,0,2,1,34.1,67.1
布鲁克林篮网,2017,0,波特兰开拓者,1,11,97,51.2,6,0,3,101,35.8,0,0,3,0,34.1,59.8
布鲁克林篮网,2017,0,费城76人,1,3,120,36.0,1,0,1,116,35.8,0,0,3,1,34.1,63.4
布鲁克林篮网,2017,0,费城76人,1,4,121,36.0,1,0,2,95,35.8,0,0,2,1,34.1,63.4
布鲁克林篮网,2017,0,俄克拉荷马雷霆,2,1,109,60.3,3,0,3,108,35.8,0,0,2,1,34.1,58.5
布鲁克林篮网,2017,0,印第安纳步行者,1,10,140,52.4,7,0,1,131,35.8,0,0,1,1,34.1,58.5
布鲁克林篮网,2017,0,印第安纳步行者,1,12,123,52.4,7,0,3,119,35.8,0,0,1,1,34.1,58.5
布鲁克林篮网,2017,0,犹他爵士,0,11,114,55.5,2,0,1,106,35.8,0,0,1,1,34.1,58.5
布鲁克林篮网,2017,0,密尔沃基雄鹿,1,1,116,56.8,1,0,4,91,35.8,0,0,3,1,34.1,53.7
布鲁克林篮网,2017,0,密尔沃基雄鹿,1,4,111,56.8,1,0,2,119,35.8,0,0,2,0,34.1,53.7
布鲁克林篮网,2017,0,克里夫兰骑士,1,11,119,57.1,3,1,2,109,35.8,0,0,3,1,34.1,61.0
布鲁克林篮网,2017,0,克里夫兰骑士,1,2,129,57.1,3,1,2,123,35.8,0,0,1,1,34.1,61.0
布鲁克林篮网,2017,0,圣安东尼奥马刺,1,12,109,68.4,21,5,3,97,35.8,0,0,3,1,34.1,57.3
布鲁克林篮网,2017,0,迈阿密热火,1,12,87,59.1,8,2,3,111,35.8,0,0,2,0,34.1,53.7
布鲁克林篮网,2017,0,迈阿密热火,1,3,109,59.1,8,2,2,110,35.8,0,0,3,0,34.1,53.7
布鲁克林篮网,2017,0,洛杉矶快船,0,3,123,57.6,14,1,2,120,35.8,0,0,3,1,34.1,51.2
布鲁克林篮网,2017,0,丹佛掘金,0,11,112,49.0,0,0,3,104,35.8,0,0,1,1,34.1,56.1
布鲁克林篮网,2017,0,新奥尔良鹈鹕,1,12,128,46.5,3,0,4,113,35.8,0,0,1,1,34.1,58.5
布鲁克林篮网,2017,0,明尼苏达森林狼,1,1,111,57.9,6,0,2,97,35.8,0,0,1,1,34.1,57.3
