game_time,hostteam,hostscore,hc_rate,hc_offs,hc_chapions,hpre_gap,visitteam,visitscore,vc_rate,vc_offs,vc_champions,vpre_gap
2017-01-14,菲尼克斯太阳,108,28.0,0,0,2,圣安东尼奥马刺,105,68.4,21,5,2
2017-01-14,华盛顿奇才,109,58.6,7,0,3,费城76人,93,36.0,1,0,1
2017-01-14,犹他爵士,114,55.5,2,0,1,奥兰多魔术,107,51.1,5,0,1
2017-01-15,达拉斯独行侠,98,54.5,12,1,3,明尼苏达森林狼,87,57.9,6,0,2
2017-01-15,多伦多猛龙,116,54.3,5,0,2,纽约尼克斯,101,42.7,0,0,3
2017-01-15,亚特兰大老鹰,111,55.6,4,0,2,密尔沃基雄鹿,98,49.1,3,0,2
2017-01-15,布鲁克林篮网,112,35.8,0,0,2,休斯顿火箭,137,55.7,8,0,2
2017-01-15,萨克拉门托国王,118,50.0,3,0,2,俄克拉荷马雷霆,122,60.3,3,0,2
2017-01-15,孟菲斯灰熊,104,36.1,1,0,2,芝加哥公牛,108,42.6,1,0,1
2017-01-15,洛杉矶湖人,97,39.8,0,0,1,底特律活塞,102,57.7,8,0,2
2017-01-16,纽约尼克斯,107,42.7,0,0,1,亚特兰大老鹰,108,55.6,4,0,1
2017-01-16,华盛顿奇才,120,58.6,7,0,2,波特兰开拓者,101,51.2,6,0,3
2017-01-16,密尔沃基雄鹿,104,49.1,3,0,1,费城76人,113,36.0,1,0,2
2017-01-16,印第安纳步行者,98,52.4,7,0,4,新奥尔良鹈鹕,95,46.5,3,0,2
2017-01-16,丹佛掘金,125,49.0,0,0,4,奥兰多魔术,112,51.1,5,0,2
2017-01-16,波士顿凯尔特人,108,54.9,4,0,3,夏洛特黄蜂,98,48.2,2,0,3
2017-01-16,金州勇士,126,78.6,4,3,4,克里夫兰骑士,91,57.1,3,1,3
2017-01-16,菲尼克斯太阳,101,28.0,0,0,2,犹他爵士,106,55.5,2,0,2
2017-01-16,洛杉矶快船,120,57.6,14,1,2,俄克拉荷马雷霆,98,60.3,3,0,1
2017-01-17,布鲁克林篮网,109,35.8,0,0,2,多伦多猛龙,119,54.3,5,0,2
2017-01-17,迈阿密热火,109,59.1,8,2,4,休斯顿火箭,103,55.7,8,0,2
2017-01-17,芝加哥公牛,98,42.6,1,0,2,达拉斯独行侠,99,54.5,12,1,2
2017-01-17,圣安东尼奥马刺,122,68.4,21,5,3,明尼苏达森林狼,114,57.9,6,0,2
2017-01-17,洛杉矶湖人,121,39.8,0,0,2,丹佛掘金,127,49.0,0,0,1
2017-01-18,夏洛特黄蜂,107,48.2,2,0,2,波特兰开拓者,85,51.2,6,0,2
2017-01-18,费城76人,94,36.0,1,0,2,多伦多猛龙,89,54.3,5,0,1
2017-01-18,华盛顿奇才,104,58.6,7,0,2,孟菲斯灰熊,101,36.1,1,0,3
2017-01-18,波士顿凯尔特人,106,54.9,4,0,2,纽约尼克斯,117,42.7,0,0,2
2017-01-18,新奥尔良鹈鹕,118,46.5,3,0,2,奥兰多魔术,98,51.1,5,0,2
2017-01-18,休斯顿火箭,111,55.7,8,0,1,密尔沃基雄鹿,92,49.1,3,0,2
2017-01-18,底特律活塞,118,57.7,8,0,3,亚特兰大老鹰,95,55.6,4,0,2
2017-01-18,萨克拉门托国王,100,50.0,3,0,3,印第安纳步行者,106,52.4,7,0,2
2017-01-18,金州勇士,121,78.6,4,3,2,俄克拉荷马雷霆,100,60.3,3,0,2
2017-01-19,克里夫兰骑士,118,57.1,3,1,3,菲尼克斯太阳,103,28.0,0,0,3
2017-01-19,迈阿密热火,99,59.1,8,2,2,达拉斯独行侠,95,54.5,12,1,2
2017-01-19,纽约尼克斯,110,42.7,0,0,1,华盛顿奇才,113,58.6,7,0,1
2017-01-19,圣安东尼奥马刺,118,68.4,21,5,2,丹佛掘金,104,49.0,0,0,2
2017-01-19,洛杉矶快船,101,57.6,14,1,3,明尼苏达森林狼,104,57.9,6,0,2
2017-01-20,夏洛特黄蜂,113,48.2,2,0,2,多伦多猛龙,78,54.3,5,0,2
2017-01-20,奥兰多魔术,112,51.1,5,0,2,密尔沃基雄鹿,96,49.1,3,0,2
2017-01-20,费城76人,93,36.0,1,0,2,波特兰开拓者,92,51.2,6,0,2
2017-01-20,孟菲斯灰熊,107,36.1,1,0,2,萨克拉门托国王,91,50.0,3,0,2
2017-01-20,新奥尔良鹈鹕,114,46.5,3,0,2,布鲁克林篮网,143,35.8,0,0,3
2017-01-20,休斯顿火箭,108,55.7,8,0,2,金州勇士,125,78.6,4,3,2
2017-01-20,亚特兰大老鹰,102,55.6,4,0,2,芝加哥公牛,93,42.6,1,0,3
2017-01-20,达拉斯独行侠,107,54.5,12,1,1,犹他爵士,112,55.5,2,0,4
2017-01-20,洛杉矶湖人,108,39.8,0,0,3,印第安纳步行者,96,52.4,7,0,2
2017-01-21,波士顿凯尔特人,123,54.9,4,0,3,波特兰开拓者,127,51.2,6,0,1
2017-01-21,底特律活塞,113,57.7,8,0,3,华盛顿奇才,112,58.6,7,0,2
2017-01-21,夏洛特黄蜂,112,48.2,2,0,1,布鲁克林篮网,105,35.8,0,0,1
2017-01-21,亚特兰大老鹰,110,55.6,4,0,1,费城76人,93,36.0,1,0,1
2017-01-21,纽约尼克斯,105,42.7,0,0,2,菲尼克斯太阳,107,28.0,0,0,2
2017-01-21,迈阿密热火,109,59.1,8,2,2,密尔沃基雄鹿,97,49.1,3,0,1
2017-01-21,孟菲斯灰熊,95,36.1,1,0,1,休斯顿火箭,119,55.7,8,0,1
2017-01-21,克里夫兰骑士,115,57.1,3,1,2,圣安东尼奥马刺,118,68.4,21,5,2
2017-01-21,丹佛掘金,123,49.0,0,0,2,洛杉矶快船,98,57.6,14,1,2
2017-01-21,犹他爵士,109,55.5,2,0,1,印第安纳步行者,100,52.4,7,0,1
2017-01-21,芝加哥公牛,102,42.6,1,0,1,萨克拉门托国王,99,50.0,3,0,1
2017-01-22,奥兰多魔术,98,51.1,5,0,2,金州勇士,118,78.6,4,3,2
2017-01-22,达拉斯独行侠,122,54.5,12,1,2,洛杉矶湖人,73,39.8,0,0,2
2017-01-22,多伦多猛龙,103,54.3,5,0,2,菲尼克斯太阳,115,28.0,0,0,1
2017-01-22,明尼苏达森林狼,111,57.9,6,0,3,丹佛掘金,108,49.0,0,0,1
2017-01-23,夏洛特黄蜂,99,48.2,2,0,2,华盛顿奇才,109,58.6,7,0,2
2017-01-23,布鲁克林篮网,86,35.8,0,0,2,圣安东尼奥马刺,112,68.4,21,5,2
2017-01-23,亚特兰大老鹰,105,55.6,4,0,2,洛杉矶快船,115,57.6,14,1,2
2017-01-23,迈阿密热火,105,59.1,8,2,2,金州勇士,102,78.6,4,3,1
2017-01-23,底特律活塞,104,57.7,8,0,2,萨克拉门托国王,109,50.0,3,0,2
2017-01-23,密尔沃基雄鹿,127,49.1,3,0,2,休斯顿火箭,114,55.7,8,0,2
2017-01-23,新奥尔良鹈鹕,124,46.5,3,0,3,克里夫兰骑士,122,57.1,3,1,2
2017-01-23,印第安纳步行者,103,52.4,7,0,2,纽约尼克斯,109,42.7,0,0,2
2017-01-23,犹他爵士,95,55.5,2,0,2,俄克拉荷马雷霆,97,60.3,3,0,5
2017-01-24,多伦多猛龙,106,54.3,5,0,2,圣安东尼奥马刺,108,68.4,21,5,1
2017-01-24,费城76人,121,36.0,1,0,3,洛杉矶快船,110,57.6,14,1,1
2017-01-24,华盛顿奇才,123,58.6,7,0,1,波士顿凯尔特人,108,54.9,4,0,3
2017-01-24,奥兰多魔术,92,51.1,5,0,2,芝加哥公牛,100,42.6,1,0,3
2017-01-24,丹佛掘金,103,49.0,0,0,2,犹他爵士,93,55.5,2,0,1
2017-01-24,菲尼克斯太阳,111,28.0,0,0,2,明尼苏达森林狼,112,57.9,6,0,2
2017-01-25,克里夫兰骑士,112,57.1,3,1,2,萨克拉门托国王,116,50.0,3,0,2
2017-01-25,波士顿凯尔特人,120,54.9,4,0,1,休斯顿火箭,109,55.7,8,0,2
2017-01-25,布鲁克林篮网,106,35.8,0,0,2,迈阿密热火,109,59.1,8,2,2
2017-01-25,芝加哥公牛,114,42.6,1,0,1,亚特兰大老鹰,119,55.6,4,0,2
2017-01-25,密尔沃基雄鹿,109,49.1,3,0,2,费城76人,114,36.0,1,0,1
2017-01-25,孟菲斯灰熊,101,36.1,1,0,4,多伦多猛龙,99,54.3,5,0,1
2017-01-25,新奥尔良鹈鹕,105,46.5,3,0,2,俄克拉荷马雷霆,114,60.3,3,0,2
2017-01-25,夏洛特黄蜂,103,48.2,2,0,2,金州勇士,113,78.6,4,3,2
2017-01-25,达拉斯独行侠,103,54.5,12,1,3,纽约尼克斯,95,42.7,0,0,2
2017-01-25,波特兰开拓者,105,51.2,6,0,4,洛杉矶湖人,98,39.8,0,0,3
2017-01-26,俄克拉荷马雷霆,109,60.3,3,0,1,达拉斯独行侠,98,54.5,12,1,1
2017-01-26,明尼苏达森林狼,103,57.9,6,0,2,印第安纳步行者,109,52.4,7,0,3
2017-01-26,丹佛掘金,127,49.0,0,0,2,菲尼克斯太阳,120,28.0,0,0,2
2017-01-26,犹他爵士,96,55.5,2,0,2,洛杉矶湖人,88,39.8,0,0,1
2017-01-27,克里夫兰骑士,124,57.1,3,1,2,布鲁克林篮网,116,35.8,0,0,2
2017-01-27,波士顿凯尔特人,128,54.9,4,0,2,奥兰多魔术,98,51.1,5,0,3
2017-01-27,印第安纳步行者,115,52.4,7,0,1,萨克拉门托国王,111,50.0,3,0,2
2017-01-27,多伦多猛龙,102,54.3,5,0,2,密尔沃基雄鹿,86,49.1,3,0,2
2017-01-27,纽约尼克斯,110,42.7,0,0,2,夏洛特黄蜂,107,48.2,2,0,2
2017-01-27,芝加哥公牛,88,42.6,1,0,2,迈阿密热火,100,59.1,8,2,2
2017-01-27,费城76人,118,36.0,1,0,2,休斯顿火箭,123,55.7,8,0,2
2017-01-27,新奥尔良鹈鹕,119,46.5,3,0,2,圣安东尼奥马刺,103,68.4,21,5,3
2017-01-27,亚特兰大老鹰,86,55.6,4,0,2,华盛顿奇才,112,58.6,7,0,3
2017-01-27,波特兰开拓者,112,51.2,6,0,2,孟菲斯灰熊,109,36.1,1,0,2
2017-01-28,夏洛特黄蜂,106,48.2,2,0,1,萨克拉门托国王,109,50.0,3,0,1
2017-01-28,迈阿密热火,116,59.1,8,2,1,底特律活塞,103,57.7,8,0,5
2017-01-28,密尔沃基雄鹿,108,49.1,3,0,1,波士顿凯尔特人,112,54.9,4,0,1
2017-01-28,金州勇士,144,78.6,4,3,3,洛杉矶快船,98,57.6,14,1,4
2017-01-28,犹他爵士,95,55.5,2,0,2,孟菲斯灰熊,102,36.1,1,0,1
2017-01-28,菲尼克斯太阳,112,28.0,0,0,2,丹佛掘金,123,49.0,0,0,2
2017-01-28,明尼苏达森林狼,129,57.9,6,0,2,布鲁克林篮网,109,35.8,0,0,1
2017-01-29,克里夫兰骑士,107,57.1,3,1,2,俄克拉荷马雷霆,91,60.3,3,0,3
2017-01-29,亚特兰大老鹰,142,55.6,4,0,2,纽约尼克斯,139,42.7,0,0,2
2017-01-29,新奥尔良鹈鹕,94,46.5,3,0,2,华盛顿奇才,107,58.6,7,0,2
2017-01-29,印第安纳步行者,120,52.4,7,0,2,休斯顿火箭,101,55.7,8,0,2
2017-01-29,多伦多猛龙,113,54.3,5,0,2,奥兰多魔术,114,51.1,5,0,2
2017-01-29,芝加哥公牛,121,42.6,1,0,2,费城76人,108,36.0,1,0,2
2017-01-29,圣安东尼奥马刺,101,68.4,21,5,2,达拉斯独行侠,105,54.5,12,1,3
2017-01-29,波特兰开拓者,111,51.2,6,0,2,金州勇士,113,78.6,4,3,1
2017-01-30,迈阿密热火,104,59.1,8,2,2,布鲁克林篮网,96,35.8,0,0,2
2017-01-30,明尼苏达森林狼,111,57.9,6,0,2,奥兰多魔术,105,51.1,5,0,1
2017-01-30,波士顿凯尔特人,113,54.9,4,0,2,底特律活塞,109,57.7,8,0,2
2017-01-30,达拉斯独行侠,104,54.5,12,1,1,克里夫兰骑士,97,57.1,3,1,1
2017-01-30,菲尼克斯太阳,96,28.0,0,0,2,孟菲斯灰熊,115,36.1,1,0,2
2017-01-30,费城76人,122,36.0,1,0,1,萨克拉门托国王,119,50.0,3,0,2
2017-01-31,华盛顿奇才,117,58.6,7,0,2,纽约尼克斯,101,42.7,0,0,2
2017-01-31,多伦多猛龙,108,54.3,5,0,2,新奥尔良鹈鹕,106,46.5,3,0,2
2017-01-31,休斯顿火箭,105,55.7,8,0,2,萨克拉门托国王,83,50.0,3,0,1
2017-01-31,圣安东尼奥马刺,108,68.4,21,5,2,俄克拉荷马雷霆,94,60.3,3,0,2
2017-01-31,波特兰开拓者,115,51.2,6,0,2,夏洛特黄蜂,98,48.2,2,0,3
2017-01-31,洛杉矶湖人,120,39.8,0,0,5,丹佛掘金,116,49.0,0,0,3
2017-02-01,奥兰多魔术,88,51.1,5,0,2,印第安纳步行者,98,52.4,7,0,3
2017-02-01,克里夫兰骑士,125,57.1,3,1,2,明尼苏达森林狼,97,57.9,6,0,2
2017-02-01,底特律活塞,118,57.7,8,0,2,新奥尔良鹈鹕,98,46.5,3,0,1
2017-02-01,波士顿凯尔特人,109,54.9,4,0,2,多伦多猛龙,104,54.3,5,0,1
2017-02-01,犹他爵士,104,55.5,2,0,4,密尔沃基雄鹿,88,49.1,3,0,4
2017-02-01,丹佛掘金,99,49.0,0,0,1,孟菲斯灰熊,119,36.1,1,0,2
2017-02-01,菲尼克斯太阳,114,28.0,0,0,2,洛杉矶快船,124,57.6,14,1,4
2017-02-01,俄克拉荷马雷霆,100,60.3,3,0,1,芝加哥公牛,128,42.6,1,0,3
2017-02-01,布鲁克林篮网,90,35.8,0,0,2,纽约尼克斯,95,42.7,0,0,1
2017-02-01,迈阿密热火,116,59.1,8,2,2,亚特兰大老鹰,93,55.6,4,0,3
2017-02-01,达拉斯独行侠,113,54.5,12,1,2,费城76人,95,36.0,1,0,2
2017-02-01,金州勇士,126,78.6,4,3,3,夏洛特黄蜂,111,48.2,2,0,1
2017-02-02,华盛顿奇才,116,58.6,7,0,2,洛杉矶湖人,108,39.8,0,0,2
2017-02-02,休斯顿火箭,108,55.7,8,0,2,亚特兰大老鹰,113,55.6,4,0,1
2017-02-02,圣安东尼奥马刺,102,68.4,21,5,2,费城76人,86,36.0,1,0,1
2017-02-02,洛杉矶快船,120,57.6,14,1,1,金州勇士,133,78.6,4,3,1
2017-02-03,奥兰多魔术,102,51.1,5,0,2,多伦多猛龙,94,54.3,5,0,2
2017-02-03,底特律活塞,116,57.7,8,0,2,明尼苏达森林狼,108,57.9,6,0,2
2017-02-03,布鲁克林篮网,97,35.8,0,0,2,印第安纳步行者,106,52.4,7,0,2
2017-02-03,休斯顿火箭,121,55.7,8,0,1,芝加哥公牛,117,42.6,1,0,2
2017-02-03,俄克拉荷马雷霆,114,60.3,3,0,2,孟菲斯灰熊,102,36.1,1,0,2
2017-02-03,波士顿凯尔特人,113,54.9,4,0,2,洛杉矶湖人,107,39.8,0,0,1
2017-02-03,丹佛掘金,121,49.0,0,0,2,密尔沃基雄鹿,117,49.1,3,0,2
2017-02-03,萨克拉门托国王,103,50.0,3,0,3,菲尼克斯太阳,105,28.0,0,0,2
2017-02-03,波特兰开拓者,104,51.2,6,0,3,达拉斯独行侠,108,54.5,12,1,2
2017-02-04,印第安纳步行者,105,52.4,7,0,1,底特律活塞,84,57.7,8,0,1
2017-02-04,华盛顿奇才,105,58.6,7,0,2,新奥尔良鹈鹕,91,46.5,3,0,3
2017-02-04,迈阿密热火,125,59.1,8,2,3,费城76人,102,36.0,1,0,2
2017-02-04,亚特兰大老鹰,113,55.6,4,0,2,奥兰多魔术,86,51.1,5,0,1
2017-02-04,纽约尼克斯,104,42.7,0,0,3,克里夫兰骑士,111,57.1,3,1,3
2017-02-04,犹他爵士,105,55.5,2,0,3,夏洛特黄蜂,98,48.2,2,0,3
2017-02-04,菲尼克斯太阳,112,28.0,0,0,1,密尔沃基雄鹿,137,49.1,3,0,1
2017-02-04,明尼苏达森林狼,99,57.9,6,0,1,孟菲斯灰熊,107,36.1,1,0,1
2017-02-04,圣安东尼奥马刺,121,68.4,21,5,2,丹佛掘金,97,49.0,0,0,1
2017-02-04,萨克拉门托国王,109,50.0,3,0,1,金州勇士,106,78.6,4,3,2
2017-02-05,布鲁克林篮网,95,35.8,0,0,2,多伦多猛龙,103,54.3,5,0,2
2017-02-05,波士顿凯尔特人,107,54.9,4,0,2,洛杉矶快船,102,57.6,14,1,3
2017-02-05,俄克拉荷马雷霆,105,60.3,3,0,2,波特兰开拓者,99,51.2,6,0,2
2017-02-06,纽约尼克斯,107,42.7,0,0,2,洛杉矶湖人,121,39.8,0,0,3
2017-02-06,印第安纳步行者,93,52.4,7,0,2,俄克拉荷马雷霆,90,60.3,3,0,1
2017-02-06,多伦多猛龙,118,54.3,5,0,1,洛杉矶快船,109,57.6,14,1,1
2017-02-06,亚特兰大老鹰,95,55.6,4,0,2,犹他爵士,120,55.5,2,0,2
2017-02-06,华盛顿奇才,135,58.6,7,0,2,克里夫兰骑士,140,57.1,3,1,2
2017-02-06,底特律活塞,113,57.7,8,0,2,费城76人,96,36.0,1,0,2
2017-02-06,新奥尔良鹈鹕,111,46.5,3,0,2,菲尼克斯太阳,106,28.0,0,0,2
2017-02-06,明尼苏达森林狼,113,57.9,6,0,2,迈阿密热火,115,59.1,8,2,2
2017-02-06,丹佛掘金,110,49.0,0,0,2,达拉斯独行侠,87,54.5,12,1,3
2017-02-06,孟菲斯灰熊,89,36.1,1,0,2,圣安东尼奥马刺,74,68.4,21,5,2
2017-02-06,萨克拉门托国王,107,50.0,3,0,2,芝加哥公牛,112,42.6,1,0,3
2017-02-07,夏洛特黄蜂,111,48.2,2,0,3,布鲁克林篮网,107,35.8,0,0,2
2017-02-07,休斯顿火箭,128,55.7,8,0,4,奥兰多魔术,104,51.1,5,0,3
2017-02-07,达拉斯独行侠,113,54.5,12,1,1,波特兰开拓者,114,51.2,6,0,2
2017-02-08,费城76人,103,36.0,1,0,2,圣安东尼奥马刺,111,68.4,21,5,2
2017-02-08,印第安纳步行者,117,52.4,7,0,2,克里夫兰骑士,132,57.1,3,1,2
2017-02-08,亚特兰大老鹰,117,55.6,4,0,2,丹佛掘金,106,49.0,0,0,2
2017-02-08,底特律活塞,121,57.7,8,0,2,洛杉矶湖人,102,39.8,0,0,2
2017-02-08,布鲁克林篮网,110,35.8,0,0,1,华盛顿奇才,114,58.6,7,0,2
2017-02-08,密尔沃基雄鹿,88,49.1,3,0,4,迈阿密热火,106,59.1,8,2,2
2017-02-08,新奥尔良鹈鹕,94,46.5,3,0,2,犹他爵士,127,55.5,2,0,2
2017-02-08,明尼苏达森林狼,112,57.9,6,0,2,多伦多猛龙,109,54.3,5,0,2
2017-02-08,孟菲斯灰熊,110,36.1,1,0,2,菲尼克斯太阳,91,28.0,0,0,2
2017-02-08,纽约尼克斯,115,42.7,0,0,2,洛杉矶快船,119,57.6,14,1,2
2017-02-08,萨克拉门托国王,108,50.0,3,0,2,波士顿凯尔特人,92,54.9,4,0,3
2017-02-08,金州勇士,123,78.6,4,3,4,芝加哥公牛,92,42.6,1,0,2
2017-02-09,夏洛特黄蜂,95,48.2,2,0,2,休斯顿火箭,107,55.7,8,0,2
2017-02-09,奥兰多魔术,111,51.1,5,0,2,费城76人,112,36.0,1,0,1
2017-02-09,俄克拉荷马雷霆,118,60.3,3,0,3,克里夫兰骑士,109,57.1,3,1,1
2017-02-09,达拉斯独行侠,112,54.5,12,1,2,犹他爵士,105,55.5,2,0,1
2017-02-09,波特兰开拓者,111,51.2,6,0,2,波士顿凯尔特人,120,54.9,4,0,1
2017-02-10,纽约尼克斯,123,42.7,0,0,2,丹佛掘金,131,49.0,0,0,2
2017-02-10,底特律活塞,92,57.7,8,0,2,圣安东尼奥马刺,103,68.4,21,5,2
2017-02-10,布鲁克林篮网,99,35.8,0,0,2,迈阿密热火,108,59.1,8,2,2
2017-02-10,孟菲斯灰熊,107,36.1,1,0,2,金州勇士,122,78.6,4,3,2
2017-02-10,明尼苏达森林狼,106,57.9,6,0,2,新奥尔良鹈鹕,122,46.5,3,0,2
2017-02-10,华盛顿奇才,112,58.6,7,0,2,印第安纳步行者,107,52.4,7,0,2
2017-02-10,萨克拉门托国王,108,50.0,3,0,2,亚特兰大老鹰,107,55.6,4,0,2
2017-02-10,菲尼克斯太阳,115,28.0,0,0,2,芝加哥公牛,97,42.6,1,0,2
2017-02-11,夏洛特黄蜂,102,48.2,2,0,2,洛杉矶快船,107,57.6,14,1,3
2017-02-11,印第安纳步行者,100,52.4,7,0,1,密尔沃基雄鹿,116,49.1,3,0,1
2017-02-11,克里夫兰骑士,125,57.1,3,1,2,丹佛掘金,109,49.0,0,0,1
2017-02-11,费城76人,117,36.0,1,0,2,迈阿密热火,109,59.1,8,2,1
2017-02-11,俄克拉荷马雷霆,114,60.3,3,0,2,金州勇士,130,78.6,4,3,1
2017-02-11,达拉斯独行侠,112,54.5,12,1,2,奥兰多魔术,80,51.1,5,0,2
2017-02-11,休斯顿火箭,133,55.7,8,0,2,菲尼克斯太阳,102,28.0,0,0,1
2017-02-11,犹他爵士,104,55.5,2,0,2,波士顿凯尔特人,112,54.9,4,0,2
2017-02-10,密尔沃基雄鹿,114,49.1,3,0,2,洛杉矶湖人,122,39.8,0,0,2
2017-02-12,明尼苏达森林狼,117,57.9,6,0,2,芝加哥公牛,89,42.6,1,0,2
2017-02-12,纽约尼克斯,94,42.7,0,0,2,圣安东尼奥马刺,90,68.4,21,5,2
2017-02-12,多伦多猛龙,101,54.3,5,0,4,底特律活塞,102,57.7,8,0,2
2017-02-12,萨克拉门托国王,105,50.0,3,0,2,新奥尔良鹈鹕,99,46.5,3,0,2
2017-02-13,夏洛特黄蜂,99,48.2,2,0,2,费城76人,105,36.0,1,0,2
2017-02-13,印第安纳步行者,106,52.4,7,0,2,圣安东尼奥马刺,110,68.4,21,5,1
2017-02-13,布鲁克林篮网,103,35.8,0,0,3,孟菲斯灰熊,112,36.1,1,0,3
2017-02-13,迈阿密热火,107,59.1,8,2,2,奥兰多魔术,116,51.1,5,0,2
2017-02-13,华盛顿奇才,120,58.6,7,0,3,俄克拉荷马雷霆,98,60.3,3,0,2
2017-02-13,密尔沃基雄鹿,102,49.1,3,0,2,底特律活塞,89,57.7,8,0,1
2017-02-13,达拉斯独行侠,98,54.5,12,1,2,波士顿凯尔特人,111,54.9,4,0,2
2017-02-13,犹他爵士,72,55.5,2,0,2,洛杉矶快船,88,57.6,14,1,2
2017-02-13,丹佛掘金,132,49.0,0,0,2,金州勇士,110,78.6,4,3,2
2017-02-13,菲尼克斯太阳,108,28.0,0,0,2,新奥尔良鹈鹕,110,46.5,3,0,1
2017-02-13,波特兰开拓者,104,51.2,6,0,4,亚特兰大老鹰,109,55.6,4,0,3
2017-02-14,芝加哥公牛,105,42.6,1,0,2,多伦多猛龙,94,54.3,5,0,2
2017-02-14,明尼苏达森林狼,108,57.9,6,0,2,克里夫兰骑士,116,57.1,3,1,3
2017-02-14,洛杉矶湖人,96,39.8,0,0,4,萨克拉门托国王,97,50.0,3,0,2
2017-02-15,奥兰多魔术,79,51.1,5,0,2,圣安东尼奥马刺,107,68.4,21,5,2
2017-02-15,克里夫兰骑士,113,57.1,3,1,1,印第安纳步行者,104,52.4,7,0,2
2017-02-15,多伦多猛龙,90,54.3,5,0,1,夏洛特黄蜂,85,48.2,2,0,2
2017-02-15,底特律活塞,98,57.7,8,0,2,达拉斯独行侠,91,54.5,12,1,2
2017-02-15,波士顿凯尔特人,116,54.9,4,0,2,费城76人,108,36.0,1,0,2
2017-02-15,布鲁克林篮网,125,35.8,0,0,2,密尔沃基雄鹿,129,49.1,3,0,2
2017-02-15,孟菲斯灰熊,91,36.1,1,0,2,新奥尔良鹈鹕,95,46.5,3,0,2
2017-02-15,休斯顿火箭,109,55.7,8,0,4,迈阿密热火,117,59.1,8,2,2
2017-02-15,犹他爵士,111,55.5,2,0,2,波特兰开拓者,88,51.2,6,0,2
2017-02-15,菲尼克斯太阳,137,28.0,0,0,2,洛杉矶湖人,101,39.8,0,0,1
2017-02-15,丹佛掘金,99,49.0,0,0,2,明尼苏达森林狼,112,57.9,6,0,1
2017-02-15,俄克拉荷马雷霆,116,60.3,3,0,2,纽约尼克斯,105,42.7,0,0,3
2017-02-15,洛杉矶快船,99,57.6,14,1,2,亚特兰大老鹰,84,55.6,4,0,2
2017-02-15,金州勇士,109,78.6,4,3,2,萨克拉门托国王,86,50.0,3,0,1
2017-02-16,印第安纳步行者,98,52.4,7,0,1,华盛顿奇才,111,58.6,7,0,3
2017-02-16,芝加哥公牛,104,42.6,1,0,2,波士顿凯尔特人,103,54.9,4,0,1
2017-02-23,奥兰多魔术,103,51.1,5,0,8,波特兰开拓者,112,51.2,6,0,8
2017-02-23,底特律活塞,114,57.7,8,0,8,夏洛特黄蜂,108,48.2,2,0,8
2017-02-23,新奥尔良鹈鹕,99,46.5,3,0,8,休斯顿火箭,129,55.7,8,0,8
2017-02-23,克里夫兰骑士,119,57.1,3,1,8,纽约尼克斯,104,42.7,0,0,8
2017-02-23,萨克拉门托国王,116,50.0,3,0,8,丹佛掘金,100,49.0,0,0,8
2017-02-23,金州勇士,123,78.6,4,3,8,洛杉矶快船,113,57.6,14,1,8
2017-02-24,印第安纳步行者,102,52.4,7,0,8,孟菲斯灰熊,92,36.1,1,0,9
2017-02-24,费城76人,120,36.0,1,0,9,华盛顿奇才,112,58.6,7,0,8
2017-02-24,俄克拉荷马雷霆,110,60.3,3,0,9,洛杉矶湖人,93,39.8,0,0,9
2017-02-24,明尼苏达森林狼,97,57.9,6,0,9,达拉斯独行侠,84,54.5,12,1,9
2017-02-24,密尔沃基雄鹿,95,49.1,3,0,9,犹他爵士,109,55.5,2,0,9
2017-02-24,亚特兰大老鹰,90,55.6,4,0,9,迈阿密热火,108,59.1,8,2,9
2017-02-24,多伦多猛龙,107,54.3,5,0,9,波士顿凯尔特人,97,54.9,4,0,8
2017-02-24,芝加哥公牛,128,42.6,1,0,8,菲尼克斯太阳,121,28.0,0,0,9
2017-02-24,丹佛掘金,129,49.0,0,0,1,布鲁克林篮网,109,35.8,0,0,9
2017-02-24,洛杉矶快船,97,57.6,14,1,1,圣安东尼奥马刺,105,68.4,21,5,9
2017-02-25,萨克拉门托国王,85,50.0,3,0,2,夏洛特黄蜂,99,48.2,2,0,2
2017-02-25,奥兰多魔术,105,51.1,5,0,2,亚特兰大老鹰,86,55.6,4,0,1
2017-02-25,纽约尼克斯,110,42.7,0,0,2,费城76人,109,36.0,1,0,1
2017-02-25,迈阿密热火,113,59.1,8,2,1,印第安纳步行者,95,52.4,7,0,1
2017-02-25,达拉斯独行侠,96,54.5,12,1,1,新奥尔良鹈鹕,83,46.5,3,0,2
2017-02-25,克里夫兰骑士,99,57.1,3,1,2,芝加哥公牛,117,42.6,1,0,1
2017-02-25,休斯顿火箭,142,55.7,8,0,2,明尼苏达森林狼,130,57.9,6,0,1
2017-02-25,金州勇士,112,78.6,4,3,2,布鲁克林篮网,95,35.8,0,0,1
2017-02-26,洛杉矶湖人,98,39.8,0,0,2,圣安东尼奥马刺,119,68.4,21,5,2
2017-02-26,密尔沃基雄鹿,100,49.1,3,0,2,菲尼克斯太阳,96,28.0,0,0,2
2017-02-26,丹佛掘金,98,49.0,0,0,2,孟菲斯灰熊,105,36.1,1,0,2
2017-02-26,华盛顿奇才,92,58.6,7,0,2,犹他爵士,102,55.5,2,0,2
2017-02-26,多伦多猛龙,112,54.3,5,0,2,波特兰开拓者,106,51.2,6,0,3
